ride_id,bike_id,ride_timestamp,ride_duration,distance,avg_vibration,avg_speed,end_lat,end_lng
1916,30,2025-10-17T17:52:59,53.6,7.2,0.161,8.06,28.571099,77.179024
1917,5,2025-10-07T12:01:32,9.39,1.17,0.19,7.48,28.580167,77.213299
1918,29,2025-09-07T14:42:27,14.14,1.22,0.207,5.18,28.620175,77.216904
1919,3,2025-09-03T23:13:25,6.0,0.59,0.225,5.9,28.613285,77.174527
1920,3,2025-10-18T13:13:13,22.21,2.62,0.109,7.08,28.586883,77.228444
1921,5,2025-09-17T15:42:22,14.22,1.87,0.2,7.89,28.590939,77.172124
1922,37,2025-09-18T16:39:21,26.33,3.86,0.19,8.8,28.572534,77.187918
1923,35,2025-09-12T00:20:47,36.75,4.88,0.092,7.97,28.581976,77.182456
1924,50,2025-09-16T10:35:30,20.49,3.0,0.21,8.78,28.601748,77.220207
1925,8,2025-10-13T21:49:38,8.98,1.09,0.259,7.28,28.571366,77.173474
1926,33,2025-10-08T19:11:19,19.15,1.54,0.074,4.83,28.600807,77.175293
1927,20,2025-09-07T08:48:34,56.88,4.69,0.197,4.95,28.615908,77.177774
1928,1,2025-10-02T14:34:58,29.12,2.9,0.164,5.98,28.581521,77.201507
1929,19,2025-10-04T04:53:35,58.68,5.42,0.061,5.54,28.604379,77.201093
1930,34,2025-10-01T01:41:28,34.65,4.49,0.046,7.77,28.613109,77.21123
1931,18,2025-09-17T06:43:31,30.45,3.53,0.059,6.96,28.576238,77.221043
1932,8,2025-09-01T15:12:04,25.26,3.06,0.212,7.27,28.580354,77.214614
1933,5,2025-10-09T16:09:04,7.42,1.03,0.094,8.33,28.572179,77.21345
1934,50,2025-09-14T22:10:43,25.86,2.68,0.101,6.22,28.587654,77.205834
1935,45,2025-09-22T03:57:06,19.33,2.56,0.113,7.95,28.623905,77.183505
1936,22,2025-10-04T19:38:57,19.19,1.75,0.183,5.47,28.616941,77.226606
1937,13,2025-10-01T21:27:22,31.5,4.05,0.02,7.71,28.621029,77.179312
1938,36,2025-10-15T11:44:04,26.3,3.6,0.17,8.21,28.604248,77.21945
1939,15,2025-09-06T00:26:24,43.55,3.52,0.156,4.85,28.628736,77.199726
1940,27,2025-10-11T14:28:14,14.11,1.62,0.196,6.89,28.573448,77.206908
1941,28,2025-10-13T12:29:49,12.38,1.1,0.264,5.33,28.592126,77.198975
1942,1,2025-10-08T09:19:56,38.91,3.26,0.138,5.03,28.6206,77.179774
1943,44,2025-09-09T13:43:00,9.88,1.36,0.154,8.26,28.576025,77.184732
1944,34,2025-09-13T21:36:57,41.93,5.13,0.136,7.34,28.594451,77.197398
1945,34,2025-10-08T09:24:10,38.41,4.92,0.158,7.69,28.592262,77.187893
1946,4,2025-10-12T12:17:44,34.66,4.43,0.24,7.67,28.619227,77.173639
1947,45,2025-09-17T18:56:30,26.45,3.0,0.077,6.81,28.594863,77.199364
1948,27,2025-10-12T01:39:49,45.14,3.93,0.206,5.22,28.598071,77.194622
1949,1,2025-09-13T01:46:17,57.53,8.42,0.104,8.78,28.582624,77.228146
1950,15,2025-10-08T05:28:31,27.55,3.49,0.072,7.6,28.574855,77.220262
1951,10,2025-09-16T07:30:07,55.81,6.58,0.127,7.07,28.600521,77.183045
1952,4,2025-09-21T11:01:41,23.5,2.34,0.252,5.97,28.615573,77.178534
1953,8,2025-09-28T17:49:54,28.8,3.02,0.167,6.29,28.62518,77.180565
1954,23,2025-09-09T10:35:43,17.68,2.24,0.178,7.6,28.598437,77.176452
1955,25,2025-09-26T01:55:18,32.5,3.51,0.078,6.48,28.614722,77.222756
1956,39,2025-10-03T18:46:15,23.24,3.47,0.169,8.96,28.618239,77.188955
1957,39,2025-10-11T16:12:51,22.49,3.35,0.09,8.94,28.61523,77.201146
1958,20,2025-09-07T16:30:50,42.4,4.16,0.186,5.89,28.609307,77.190398
1959,19,2025-09-15T05:25:49,34.09,3.82,0.255,6.72,28.591548,77.206079
1960,44,2025-09-30T17:12:32,31.16,3.51,0.114,6.76,28.595405,77.216335
1961,2,2025-09-19T03:50:07,40.31,5.3,0.203,7.89,28.587506,77.227309
1962,14,2025-10-18T16:12:26,57.47,6.18,0.088,6.45,28.627049,77.208392
1963,18,2025-10-08T00:59:39,8.87,1.05,0.131,7.1,28.580567,77.190486
1964,18,2025-10-10T17:59:59,34.87,4.29,0.128,7.38,28.587742,77.194751
1965,22,2025-10-06T07:07:58,9.37,0.75,0.1,4.8,28.625714,77.181303
1966,48,2025-10-13T23:38:08,53.28,6.06,0.148,6.82,28.604287,77.221926
1967,37,2025-09-17T16:16:46,39.38,5.09,0.02,7.76,28.597202,77.219753
1968,11,2025-10-08T05:37:49,30.07,3.17,0.196,6.33,28.595617,77.182785
1969,28,2025-09-03T02:42:55,27.54,3.75,0.136,8.17,28.584033,77.222023
1970,7,2025-10-02T23:54:24,30.36,4.54,0.059,8.97,28.628198,77.210847
1971,30,2025-10-13T13:01:52,46.84,5.86,0.099,7.51,28.598802,77.179788
1972,33,2025-10-05T23:25:21,52.35,7.23,0.136,8.29,28.615707,77.209874
1973,1,2025-10-02T07:39:47,41.1,4.13,0.219,6.03,28.581851,77.214071
1974,48,2025-10-02T07:42:39,26.01,2.55,0.229,5.88,28.576327,77.197607
1975,45,2025-10-02T08:17:57,29.57,2.95,0.193,5.99,28.604503,77.1932
1976,31,2025-10-04T12:10:22,42.13,5.26,0.283,7.49,28.615016,77.211716
1977,27,2025-10-02T03:05:34,37.29,5.19,0.178,8.35,28.601588,77.211489
1978,41,2025-09-18T19:24:39,56.81,8.2,0.193,8.66,28.628075,77.195112
1979,43,2025-10-14T03:42:37,59.48,4.95,0.243,4.99,28.626666,77.229256
1980,12,2025-09-13T10:58:45,59.82,5.27,0.07,5.29,28.583428,77.207188
1981,8,2025-09-17T10:06:31,7.07,0.59,0.114,5.01,28.596574,77.177465
1982,34,2025-09-10T12:44:04,16.09,1.82,0.232,6.79,28.585733,77.193327
1983,2,2025-09-12T18:44:49,38.64,3.98,0.234,6.18,28.618693,77.21703
1984,39,2025-09-17T20:52:06,7.64,1.06,0.175,8.32,28.598284,77.179439
1985,1,2025-10-17T03:26:37,10.97,1.4,0.18,7.66,28.5939,77.213203
1986,42,2025-09-17T05:12:39,36.4,3.88,0.14,6.4,28.599243,77.194743
1987,19,2025-09-15T03:30:53,13.53,1.54,0.077,6.83,28.615094,77.180847
1988,31,2025-09-21T03:18:19,18.32,1.97,0.176,6.45,28.572778,77.183346
1989,20,2025-10-13T21:23:42,18.54,2.18,0.159,7.05,28.575279,77.172313
1990,45,2025-09-20T13:15:24,14.18,1.82,0.129,7.7,28.582219,77.224217
1991,18,2025-09-10T08:17:55,30.9,2.62,0.124,5.09,28.619029,77.173105
1992,38,2025-10-01T15:37:10,32.68,2.64,0.096,4.85,28.615005,77.212145
1993,21,2025-09-23T15:44:28,59.76,7.27,0.088,7.3,28.62603,77.177589
1994,15,2025-10-09T11:42:44,36.37,3.33,0.247,5.49,28.587539,77.213425
1995,38,2025-09-05T18:16:49,44.02,4.33,0.074,5.9,28.583592,77.184371
1996,37,2025-09-07T17:33:07,58.93,4.76,0.252,4.85,28.615933,77.210545
1997,31,2025-09-12T14:20:44,29.68,3.55,0.091,7.18,28.579183,77.203445
1998,49,2025-09-11T11:32:09,6.13,0.78,0.133,7.63,28.615263,77.209128
1999,50,2025-09-02T11:23:44,19.22,2.22,0.171,6.93,28.613986,77.192307
2000,9,2025-10-04T23:07:42,54.02,5.65,0.042,6.28,28.627145,77.177988
